,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
2537,2537,Shot Chart Detail,41600313,390,201142,Kevin Durant,1610612744,Golden State Warriors,3,2,18,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,16,1,1,20170520,SAS,GSW
2538,2538,Shot Chart Detail,41600313,452,201142,Kevin Durant,1610612744,Golden State Warriors,4,9,19,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,51,1,0,20170520,SAS,GSW
2539,2539,Shot Chart Detail,41600313,479,201142,Kevin Durant,1610612744,Golden State Warriors,4,6,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-45,174,1,0,20170520,SAS,GSW
2540,2540,Shot Chart Detail,41600314,26,201142,Kevin Durant,1610612744,Golden State Warriors,1,9,22,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,13,1,1,20170522,SAS,GSW
2541,2541,Shot Chart Detail,41600314,48,201142,Kevin Durant,1610612744,Golden State Warriors,1,7,22,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170522,SAS,GSW
2542,2542,Shot Chart Detail,41600314,59,201142,Kevin Durant,1610612744,Golden State Warriors,1,6,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-101,223,1,1,20170522,SAS,GSW
2543,2543,Shot Chart Detail,41600314,81,201142,Kevin Durant,1610612744,Golden State Warriors,1,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,107,228,1,0,20170522,SAS,GSW
2544,2544,Shot Chart Detail,41600314,182,201142,Kevin Durant,1610612744,Golden State Warriors,2,9,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-73,141,1,1,20170522,SAS,GSW
2545,2545,Shot Chart Detail,41600314,189,201142,Kevin Durant,1610612744,Golden State Warriors,2,8,20,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,48,101,1,1,20170522,SAS,GSW
2546,2546,Shot Chart Detail,41600314,192,201142,Kevin Durant,1610612744,Golden State Warriors,2,7,58,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,41,1,1,20170522,SAS,GSW
2547,2547,Shot Chart Detail,41600314,218,201142,Kevin Durant,1610612744,Golden State Warriors,2,5,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,2,180,1,1,20170522,SAS,GSW
2548,2548,Shot Chart Detail,41600314,221,201142,Kevin Durant,1610612744,Golden State Warriors,2,5,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-129,214,1,0,20170522,SAS,GSW
2549,2549,Shot Chart Detail,41600314,319,201142,Kevin Durant,1610612744,Golden State Warriors,3,9,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,120,224,1,1,20170522,SAS,GSW
2550,2550,Shot Chart Detail,41600314,390,201142,Kevin Durant,1610612744,Golden State Warriors,3,2,33,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,25,111,1,1,20170522,SAS,GSW
2551,2551,Shot Chart Detail,41600314,400,201142,Kevin Durant,1610612744,Golden State Warriors,3,1,59,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,21,1,0,20170522,SAS,GSW
2552,2552,Shot Chart Detail,41600314,475,201142,Kevin Durant,1610612744,Golden State Warriors,4,7,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,87,149,1,1,20170522,SAS,GSW
3128,3128,Shot Chart Detail,41600312,424,201202,Joel Anthony,1610612759,San Antonio Spurs,4,11,23,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170516,GSW,SAS
3129,3129,Shot Chart Detail,41600312,441,201202,Joel Anthony,1610612759,San Antonio Spurs,4,9,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-45,46,1,0,20170516,GSW,SAS
3130,3130,Shot Chart Detail,41600312,449,201202,Joel Anthony,1610612759,San Antonio Spurs,4,8,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,18,1,1,20170516,GSW,SAS
3131,3131,Shot Chart Detail,41600312,494,201202,Joel Anthony,1610612759,San Antonio Spurs,4,4,23,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170516,GSW,SAS
3769,3769,Shot Chart Detail,41600312,69,201580,JaVale McGee,1610612744,Golden State Warriors,1,3,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,1,20170516,GSW,SAS
3770,3770,Shot Chart Detail,41600312,350,201580,JaVale McGee,1610612744,Golden State Warriors,3,4,31,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,1,20170516,GSW,SAS
3771,3771,Shot Chart Detail,41600312,357,201580,JaVale McGee,1610612744,Golden State Warriors,3,3,18,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,57,1,1,20170516,GSW,SAS
3772,3772,Shot Chart Detail,41600313,17,201580,JaVale McGee,1610612744,Golden State Warriors,1,10,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170520,SAS,GSW
3773,3773,Shot Chart Detail,41600313,23,201580,JaVale McGee,1610612744,Golden State Warriors,1,9,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,-10,1,1,20170520,SAS,GSW
3774,3774,Shot Chart Detail,41600313,42,201580,JaVale McGee,1610612744,Golden State Warriors,1,7,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-5,1,0,20170520,SAS,GSW
3775,3775,Shot Chart Detail,41600313,51,201580,JaVale McGee,1610612744,Golden State Warriors,1,6,14,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,52,1,1,20170520,SAS,GSW
3776,3776,Shot Chart Detail,41600313,57,201580,JaVale McGee,1610612744,Golden State Warriors,1,5,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,51,1,0,20170520,SAS,GSW
3777,3777,Shot Chart Detail,41600313,59,201580,JaVale McGee,1610612744,Golden State Warriors,1,5,29,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170520,SAS,GSW
3778,3778,Shot Chart Detail,41600313,193,201580,JaVale McGee,1610612744,Golden State Warriors,2,7,9,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,0,1,1,20170520,SAS,GSW
3779,3779,Shot Chart Detail,41600313,202,201580,JaVale McGee,1610612744,Golden State Warriors,2,6,38,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20170520,SAS,GSW
3780,3780,Shot Chart Detail,41600313,292,201580,JaVale McGee,1610612744,Golden State Warriors,3,10,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,0,20170520,SAS,GSW
3781,3781,Shot Chart Detail,41600314,137,201580,JaVale McGee,1610612744,Golden State Warriors,1,0,48,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170522,SAS,GSW
4647,4647,Shot Chart Detail,41600311,21,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,53,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-210,11,1,1,20170514,GSW,SAS
4648,4648,Shot Chart Detail,41600311,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,13,1,0,20170514,GSW,SAS
4649,4649,Shot Chart Detail,41600311,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,130,242,1,0,20170514,GSW,SAS
4650,4650,Shot Chart Detail,41600311,113,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,28,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32,97,306,1,0,20170514,GSW,SAS
4651,4651,Shot Chart Detail,41600311,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,61,174,590,1,0,20170514,GSW,SAS
4652,4652,Shot Chart Detail,41600311,195,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,12,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20170514,GSW,SAS
4653,4653,Shot Chart Detail,41600311,217,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,5,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-11,1,1,20170514,GSW,SAS
4654,4654,Shot Chart Detail,41600311,238,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-160,218,1,1,20170514,GSW,SAS
4655,4655,Shot Chart Detail,41600311,244,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,0,20170514,GSW,SAS
4656,4656,Shot Chart Detail,41600311,283,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32,-73,316,1,0,20170514,GSW,SAS
4657,4657,Shot Chart Detail,41600311,288,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,43,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-1,105,1,1,20170514,GSW,SAS
4658,4658,Shot Chart Detail,41600311,297,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,74,237,1,1,20170514,GSW,SAS
4659,4659,Shot Chart Detail,41600311,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-209,149,1,1,20170514,GSW,SAS
4660,4660,Shot Chart Detail,41600311,311,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,45,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,242,1,1,20170514,GSW,SAS
4661,4661,Shot Chart Detail,41600311,331,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,71,247,1,1,20170514,GSW,SAS
4662,4662,Shot Chart Detail,41600311,360,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-189,174,1,0,20170514,GSW,SAS
4663,4663,Shot Chart Detail,41600311,371,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,44,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,110,193,1,1,20170514,GSW,SAS
4664,4664,Shot Chart Detail,41600311,386,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,37,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,9,105,1,1,20170514,GSW,SAS
4665,4665,Shot Chart Detail,41600311,390,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,57,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,68,115,1,0,20170514,GSW,SAS
4666,4666,Shot Chart Detail,41600311,402,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,159,1,0,20170514,GSW,SAS
4667,4667,Shot Chart Detail,41600311,488,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,46,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-63,257,1,0,20170514,GSW,SAS
4668,4668,Shot Chart Detail,41600311,516,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,229,1,0,20170514,GSW,SAS
4669,4669,Shot Chart Detail,41600311,540,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,182,169,1,0,20170514,GSW,SAS
4670,4670,Shot Chart Detail,41600311,544,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,155,234,1,1,20170514,GSW,SAS
4671,4671,Shot Chart Detail,41600311,555,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20170514,GSW,SAS
4672,4672,Shot Chart Detail,41600311,566,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,9,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,12,131,1,1,20170514,GSW,SAS
4673,4673,Shot Chart Detail,41600312,33,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,143,219,1,0,20170516,GSW,SAS
4674,4674,Shot Chart Detail,41600312,38,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,51,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,219,1,1,20170516,GSW,SAS
4675,4675,Shot Chart Detail,41600312,58,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,133,234,1,1,20170516,GSW,SAS
4676,4676,Shot Chart Detail,41600312,81,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,6,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-197,165,1,1,20170516,GSW,SAS
4677,4677,Shot Chart Detail,41600312,109,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,26,1,0,20170516,GSW,SAS
4678,4678,Shot Chart Detail,41600312,115,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,173,198,1,1,20170516,GSW,SAS
4679,4679,Shot Chart Detail,41600312,231,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,218,1,1,20170516,GSW,SAS
4680,4680,Shot Chart Detail,41600312,243,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,68,0,688,1,0,20170516,GSW,SAS
4681,4681,Shot Chart Detail,41600312,272,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,43,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,19,82,1,0,20170516,GSW,SAS
4682,4682,Shot Chart Detail,41600312,285,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,1,20170516,GSW,SAS
4683,4683,Shot Chart Detail,41600312,321,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20170516,GSW,SAS
4684,4684,Shot Chart Detail,41600312,342,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,57,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-71,291,1,1,20170516,GSW,SAS
4685,4685,Shot Chart Detail,41600312,404,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-135,257,1,0,20170516,GSW,SAS
4686,4686,Shot Chart Detail,41600313,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,1,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-21,1,1,20170520,SAS,GSW
4687,4687,Shot Chart Detail,41600313,49,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,105,224,1,1,20170520,SAS,GSW
4688,4688,Shot Chart Detail,41600313,143,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,11,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,0,20170520,SAS,GSW
4689,4689,Shot Chart Detail,41600313,154,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,179,159,1,0,20170520,SAS,GSW
4690,4690,Shot Chart Detail,41600313,163,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,1,20170520,SAS,GSW
4691,4691,Shot Chart Detail,41600313,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-60,223,1,0,20170520,SAS,GSW
4692,4692,Shot Chart Detail,41600313,230,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,224,1,0,20170520,SAS,GSW
4693,4693,Shot Chart Detail,41600313,241,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,54,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-114,87,1,1,20170520,SAS,GSW
4694,4694,Shot Chart Detail,41600313,250,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,21,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,0,20170520,SAS,GSW
4695,4695,Shot Chart Detail,41600313,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,52,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,115,16,1,1,20170520,SAS,GSW
4696,4696,Shot Chart Detail,41600313,311,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,11,1,0,20170520,SAS,GSW
4697,4697,Shot Chart Detail,41600313,328,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-1,1,1,20170520,SAS,GSW
4698,4698,Shot Chart Detail,41600313,341,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,63,169,1,1,20170520,SAS,GSW
4699,4699,Shot Chart Detail,41600313,420,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,184,264,1,0,20170520,SAS,GSW
4700,4700,Shot Chart Detail,41600313,518,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,81,242,1,1,20170520,SAS,GSW
4701,4701,Shot Chart Detail,41600314,31,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-61,247,1,0,20170522,SAS,GSW
4702,4702,Shot Chart Detail,41600314,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,26,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,13,1,1,20170522,SAS,GSW
4703,4703,Shot Chart Detail,41600314,40,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,56,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,79,23,1,1,20170522,SAS,GSW
4704,4704,Shot Chart Detail,41600314,56,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,55,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,16,1,1,20170522,SAS,GSW
4705,4705,Shot Chart Detail,41600314,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,16,1,1,20170522,SAS,GSW
4706,4706,Shot Chart Detail,41600314,103,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-91,229,1,0,20170522,SAS,GSW
4707,4707,Shot Chart Detail,41600314,116,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,21,1,0,20170522,SAS,GSW
4708,4708,Shot Chart Detail,41600314,117,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,154,1,1,20170522,SAS,GSW
4709,4709,Shot Chart Detail,41600314,129,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,115,213,1,0,20170522,SAS,GSW
4710,4710,Shot Chart Detail,41600314,144,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,30,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20170522,SAS,GSW
4711,4711,Shot Chart Detail,41600314,147,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,178,1,0,20170522,SAS,GSW
4712,4712,Shot Chart Detail,41600314,267,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-50,247,1,1,20170522,SAS,GSW
4713,4713,Shot Chart Detail,41600314,273,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,9,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,61,41,1,1,20170522,SAS,GSW
4714,4714,Shot Chart Detail,41600314,315,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-155,8,1,0,20170522,SAS,GSW
4715,4715,Shot Chart Detail,41600314,344,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,37,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,223,1,0,20170522,SAS,GSW
4716,4716,Shot Chart Detail,41600314,351,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,11,1,1,20170522,SAS,GSW
4717,4717,Shot Chart Detail,41600314,362,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,112,229,1,0,20170522,SAS,GSW
4718,4718,Shot Chart Detail,41600314,384,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,105,1,1,20170522,SAS,GSW
4719,4719,Shot Chart Detail,41600314,406,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,137,205,1,1,20170522,SAS,GSW
4720,4720,Shot Chart Detail,41600314,422,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,48,257,1,0,20170522,SAS,GSW
4721,4721,Shot Chart Detail,41600314,498,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,20170522,SAS,GSW
4722,4722,Shot Chart Detail,41600314,507,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,7,1,1,20170522,SAS,GSW
4723,4723,Shot Chart Detail,41600314,514,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-133,175,1,1,20170522,SAS,GSW
4724,4724,Shot Chart Detail,41600314,525,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,23,1,1,20170522,SAS,GSW
