,PLAYER_ID,SHOT_ZONE,NUM_SHOTS_ATTEMPTED,NUM_SHOTS_MADE,FG_pctg,ppp
113,203482,8.0,2,1,0.5,1.0
114,203482,9.0,15,8,0.5333333333333333,1.6
115,203482,10.0,42,15,0.35714285714285715,1.0714285714285714
116,203482,11.0,57,14,0.24561403508771928,0.7368421052631579
117,203482,12.0,61,21,0.3442622950819672,1.0327868852459017
118,203482,13.0,17,10,0.5882352941176471,1.7647058823529411
119,203923,0.0,15,11,0.7333333333333333,1.4666666666666666
120,203923,1.0,2,1,0.5,1.0
121,203923,2.0,2,0,0.0,0.0
122,203923,6.0,2,0,0.0,0.0
123,203923,7.0,2,1,0.5,1.0
124,203923,9.0,5,2,0.4,1.2000000000000002
125,203923,10.0,4,0,0.0,0.0
126,203923,11.0,3,1,0.3333333333333333,1.0
127,203923,12.0,14,5,0.35714285714285715,1.0714285714285714
128,203923,13.0,8,3,0.375,1.125
129,203935,0.0,287,128,0.445993031358885,0.89198606271777
130,203935,1.0,25,9,0.36,0.72
131,203935,2.0,33,17,0.5151515151515151,1.0303030303030303
132,203935,3.0,20,4,0.2,0.4
133,203935,4.0,2,0,0.0,0.0
134,203935,5.0,8,2,0.25,0.5
135,203935,6.0,24,7,0.2916666666666667,0.5833333333333334
136,203935,7.0,14,7,0.5,1.0
137,203935,8.0,4,1,0.25,0.5
138,203935,9.0,48,21,0.4375,1.3125
139,203935,10.0,96,24,0.25,0.75
140,203935,11.0,54,8,0.14814814814814814,0.4444444444444444
141,203935,12.0,106,31,0.29245283018867924,0.8773584905660377
142,203935,13.0,28,10,0.35714285714285715,1.0714285714285714
143,1626175,0.0,28,13,0.4642857142857143,0.9285714285714286
144,1626175,4.0,1,0,0.0,0.0
145,1626175,6.0,3,1,0.3333333333333333,0.6666666666666666
146,1626175,7.0,1,1,1.0,2.0
147,1626175,9.0,1,0,0.0,0.0
148,1626179,0.0,147,61,0.41496598639455784,0.8299319727891157
149,1626179,1.0,15,4,0.26666666666666666,0.5333333333333333
150,1626179,2.0,15,6,0.4,0.8
151,1626179,3.0,13,6,0.46153846153846156,0.9230769230769231
152,1626179,4.0,8,6,0.75,1.5
153,1626179,5.0,5,1,0.2,0.4
154,1626179,6.0,5,3,0.6,1.2
155,1626179,7.0,18,6,0.3333333333333333,0.6666666666666666
156,1626179,8.0,6,1,0.16666666666666666,0.3333333333333333
157,1626179,9.0,24,8,0.3333333333333333,1.0
158,1626179,10.0,54,19,0.35185185185185186,1.0555555555555556
159,1626179,11.0,27,9,0.3333333333333333,1.0
160,1626179,12.0,58,17,0.29310344827586204,0.8793103448275861
161,1626179,13.0,14,3,0.21428571428571427,0.6428571428571428
162,1627743,0.0,1,1,1.0,2.0
163,1627743,3.0,1,0,0.0,0.0
164,1627743,7.0,1,1,1.0,2.0
165,1627743,10.0,1,1,1.0,3.0
166,1627759,0.0,221,124,0.5610859728506787,1.1221719457013575
167,1627759,1.0,9,4,0.4444444444444444,0.8888888888888888
168,1627759,2.0,11,4,0.36363636363636365,0.7272727272727273
169,1627759,3.0,20,6,0.3,0.6
170,1627759,4.0,4,2,0.5,1.0
171,1627759,5.0,6,1,0.16666666666666666,0.3333333333333333
172,1627759,6.0,8,2,0.25,0.5
173,1627759,7.0,8,3,0.375,0.75
174,1627759,8.0,1,0,0.0,0.0
175,1627759,9.0,28,13,0.4642857142857143,1.3928571428571428
176,1627759,10.0,39,8,0.20512820512820512,0.6153846153846154
177,1627759,11.0,5,1,0.2,0.6000000000000001
178,1627759,12.0,38,14,0.3684210526315789,1.1052631578947367
179,1627759,13.0,24,10,0.4166666666666667,1.25
