,wallClock,gameClock,period,TOUCH player,away_players,home_players,ball,shortest_dist,team
0,1495067553873,719.99,1,ff427c2e-89ef-11e6-8d2a-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-72.6, 365.4]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [82.69999999999999, 360.3]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [8.8, 298.4]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [7.199999999999999, 195.6]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [1.0, 366.8]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [58.3, 338.8]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-28.3, 389.2]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [14.8, 169.3]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [-86.5, 408.6]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [67.8, 381.0]}]","{'xyz': [65.9, 338.5]}",32.520916346253216,1
1,1495067554994,718.87,1,ff413f45-89ef-11e6-94c9-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-62.9, 308.0]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [76.8, 272.7]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [-8.5, 260.1]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [15.2, 220.3]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-19.6, 283.4]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [94.7, 415.1]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-72.6, 348.7]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [1.2, 244.60000000000002]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [116.5, 325.5]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [64.5, 394.3]}]","{'xyz': [5.300000000000001, 277.7]}",18.284966502567073,1
2,1495067558474,715.39,1,ff4157f5-89ef-11e6-be80-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-99.80000000000001, 106.30000000000001]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [154.3, 100.20000000000005]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [-70.19999999999999, 195.39999999999998]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [-1.2, 267.0]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-53.099999999999994, 149.89999999999998]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-63.8, 163.2]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-56.6, 323.3]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [-22.599999999999998, 319.5]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [216.29999999999998, 130.0]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-215.6, 120.10000000000002]}]","{'xyz': [-39.900000000000006, 344.9]}",78.98639123292064,1
3,1495067559713,714.15,1,ff41c2ae-89ef-11e6-9ece-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-121.7, 49.799999999999955]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [104.5, 224.3]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [23.700000000000003, 192.89999999999998]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [-98.10000000000001, 174.89999999999998]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-54.0, 123.60000000000002]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-81.0, 132.2]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [38.8, 300.5]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [-113.9, 193.5]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [118.3, 299.6]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-226.8, 22.599999999999966]}]","{'xyz': [85.9, 304.8]}",76.5540985186293,1
4,1495067560833,713.03,1,ff427c2e-89ef-11e6-8d2a-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-98.69999999999999, 51.10000000000002]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [-9.1, 227.60000000000002]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [64.5, 139.3]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [-111.8, 100.69999999999999]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-85.3, 147.2]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-110.39999999999999, 138.8]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [102.69999999999999, 216.0]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [-114.0, 80.69999999999999]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [-26.400000000000002, 285.2]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-235.2, 15.099999999999966]}]","{'xyz': [-94.5, 170.2]}",26.468282906150133,1
5,1495067573913,710.0,1,ff4157f5-89ef-11e6-be80-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-114.9, 168.9]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [95.19999999999999, 88.0]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [82.69999999999999, 153.0]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [131.7, 231.70000000000002]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-52.599999999999994, 127.19999999999999]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-63.8, 142.39999999999998]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [223.1, 386.1]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [125.9, 319.3]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [154.70000000000002, 57.299999999999955]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-158.5, 225.2]}]","{'xyz': [231.8, 400.6]}",179.42497039152605,1
6,1495067576673,710.0,1,ff413f45-89ef-11e6-94c9-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-148.6, 91.89999999999998]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [185.2, 69.5]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [92.0, 129.40000000000003]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [125.7, 281.1]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-56.4, 139.40000000000003]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-66.39999999999999, 152.89999999999998]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [249.1, 371.2]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [152.6, 373.0]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [221.70000000000002, 73.89999999999998]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-218.79999999999998, 108.39999999999998]}]","{'xyz': [186.4, 376.9]}",95.75604419565374,1
7,1495067579112,707.89,1,ff4157f5-89ef-11e6-be80-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-133.2, 31.399999999999977]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [168.6, 127.30000000000001]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [67.5, 172.89999999999998]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [35.6, 258.79999999999995]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-72.0, 173.9]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-81.89999999999999, 190.2]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [133.0, 343.9]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [25.0, 326.5]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [209.20000000000002, 108.5]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-234.8, 42.80000000000001]}]","{'xyz': [100.60000000000001, 335.6]}",129.3397464045759,1
8,1495067580313,706.69,1,ff41c2ae-89ef-11e6-9ece-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-103.6, 33.400000000000034]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [146.1, 170.9]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [84.9, 163.2]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [-21.7, 174.5]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-68.89999999999999, 176.6]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-76.9, 191.5]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [130.39999999999998, 265.1]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [-102.10000000000001, 217.2]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [180.9, 217.39999999999998]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-236.20000000000002, 41.80000000000001]}]","{'xyz': [162.7, 242.10000000000002]}",58.080030991727256,1
9,1495067581673,705.32,1,ff427c2e-89ef-11e6-8d2a-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-123.2, 60.0]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [19.8, 205.39999999999998]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [109.7, 115.5]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [-34.6, 54.60000000000002]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-47.0, 197.10000000000002]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-50.099999999999994, 234.1]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [139.1, 167.39999999999998]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [-66.6, 46.19999999999999]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [16.9, 281.6]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-238.79999999999998, 39.799999999999955]}]","{'xyz': [-24.3, 246.70000000000002]}",37.12963775745729,1
10,1495067584513,702.46,1,ff413f45-89ef-11e6-94c9-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-86.4, 86.5]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [-141.9, 64.39999999999998]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [96.7, 94.30000000000001]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [121.5, 160.3]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [3.2, 207.7]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-22.599999999999998, 240.0]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [134.5, 137.60000000000002]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [186.20000000000002, 219.1]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [-222.3, 38.69999999999999]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-182.0, 172.3]}]","{'xyz': [158.1, 211.29999999999998]}",87.42728407082082,1
11,1495067589952,696.99,1,ff42aecf-89ef-11e6-8cb8-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [142.4, -21.399999999999977]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [143.3, 169.1]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [222.60000000000002, -37.400000000000034]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [215.39999999999998, 36.19999999999999]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-43.4, 20.799999999999955]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-66.8, 19.099999999999966]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [161.29999999999998, -44.30000000000001]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [240.0, -52.80000000000001]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [-175.39999999999998, 168.70000000000002]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [181.70000000000002, 280.8]}]","{'xyz': [220.7, -31.19999999999999]}",23.236178687555284,0
12,1495067594112,692.81,1,ff41f1fa-89ef-11e6-a048-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-160.3, 307.1]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [-114.7, 253.4]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [177.89999999999998, 63.400000000000034]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [180.10000000000002, 240.9]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-71.2, 117.10000000000002]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [5.0, 291.5]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-88.4, 372.8]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [156.0, 208.2]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [57.599999999999994, 232.2]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-129.5, 266.4]}]","{'xyz': [-32.400000000000006, 115.69999999999999]}",160.279069126321,0
13,1495067595352,691.56,1,ff403f7d-89ef-11e6-b44d-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-219.89999999999998, 88.0]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [-202.0, 376.7]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [170.0, 198.29999999999998]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [115.5, 253.70000000000002]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-75.9, 198.4]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-2.4, 148.60000000000002]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-8.9, 272.6]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [95.3, 373.6]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [120.39999999999999, 167.0]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-141.8, 124.0]}]","{'xyz': [-187.10000000000002, 344.3]}",219.37278773813307,0
14,1495067598592,688.3,1,ff4221b5-89ef-11e6-b799-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-241.29999999999998, -17.100000000000023]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [161.1, 261.9]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [-139.2, 227.2]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [65.5, 382.8]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [44.5, 341.1]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-71.10000000000001, 129.89999999999998]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [45.0, 170.2]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [41.7, 301.8]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [135.8, 178.79999999999998]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-156.7, -8.199999999999989]}]","{'xyz': [92.6, 359.8]}",84.4241671560934,0
15,1495067607712,679.13,1,ff427c2e-89ef-11e6-8d2a-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-186.5, 113.09999999999997]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [177.39999999999998, 167.10000000000002]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [-197.60000000000002, 174.1]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [-97.4, -60.30000000000001]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [27.800000000000004, 21.0]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [-11.299999999999999, 23.5]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-35.6, -85.90000000000003]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [61.6, -1.599999999999966]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [113.3, 38.5]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-45.4, 32.400000000000034]}]","{'xyz': [1.7000000000000002, 7.100000000000023]}",39.179841755678396,1
16,1495067609832,677.0,1,ff413f45-89ef-11e6-94c9-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [75.5, 412.2]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [144.3, 388.7]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [113.4, 418.4]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [-25.300000000000004, 222.89999999999998]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [6.1, 186.20000000000002]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [17.1, -40.0]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-45.5, -9.5]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [115.9, 26.0]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [200.3, 301.6]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-106.5, 270.8]}]","{'xyz': [79.6, 14.900000000000034]}",194.21658013671234,1
17,1495067614951,671.85,1,ff427c2e-89ef-11e6-8d2a-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [137.79999999999998, 61.0]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [-157.10000000000002, 75.60000000000002]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [-53.9, 184.20000000000002]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [114.60000000000001, 204.1]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [-9.3, 227.7]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [5.2, 350.5]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-91.1, 257.4]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [151.9, 302.5]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [-233.2, 45.900000000000034]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [164.5, 97.10000000000002]}]","{'xyz': [44.6, 350.0]}",123.65310347904739,1
18,1495067616311,670.48,1,ff413f45-89ef-11e6-94c9-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [96.30000000000001, 116.60000000000002]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [-194.7, 93.29999999999995]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [-72.1, 153.09999999999997]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [149.3, 171.9]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [23.2, 226.29999999999998]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [26.9, 276.4]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-107.2, 231.6]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [210.7, 164.20000000000005]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [-230.6, 64.60000000000002]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [102.30000000000001, 158.39999999999998]}]","{'xyz': [187.0, 183.5]}",61.88093405888438,1
19,1495067619632,667.14,1,ff41e9f0-89ef-11e6-87b7-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [66.5, 34.0]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [-112.0, 54.799999999999955]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [-11.200000000000001, 33.299999999999955]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [162.60000000000002, 52.700000000000045]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [10.4, 255.39999999999998]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [22.400000000000002, 310.2]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [-23.799999999999997, 51.10000000000002]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [85.9, 30.600000000000023]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [-212.10000000000002, 109.69999999999999]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [64.5, 217.60000000000002]}]","{'xyz': [46.5, 21.899999999999977]}",19.69568480657629,0
20,1495067625231,661.51,1,ff42aecf-89ef-11e6-8cb8-a45e60e298d3,"[{'playerId': 'ff41e9f0-89ef-11e6-87b7-a45e60e298d3', 'xyz': [-81.89999999999999, 96.30000000000001]}, {'playerId': 'ff403f7d-89ef-11e6-b44d-a45e60e298d3', 'xyz': [168.9, 220.6]}, {'playerId': 'ff42aecf-89ef-11e6-8cb8-a45e60e298d3', 'xyz': [-203.9, 195.79999999999998]}, {'playerId': 'ff4221b5-89ef-11e6-b799-a45e60e298d3', 'xyz': [-114.2, 148.89999999999998]}, {'playerId': 'ff41f1fa-89ef-11e6-a048-a45e60e298d3', 'xyz': [114.7, 74.30000000000001]}]","[{'playerId': 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3', 'xyz': [30.6, 42.10000000000002]}, {'playerId': 'ff4157f5-89ef-11e6-be80-a45e60e298d3', 'xyz': [63.099999999999994, 132.8]}, {'playerId': 'ff413f45-89ef-11e6-94c9-a45e60e298d3', 'xyz': [-87.5, 135.7]}, {'playerId': 'ff41c2ae-89ef-11e6-9ece-a45e60e298d3', 'xyz': [119.39999999999999, 135.0]}, {'playerId': 'ff4213a6-89ef-11e6-89ce-a45e60e298d3', 'xyz': [-59.699999999999996, 100.60000000000002]}]","{'xyz': [-179.3, 171.29999999999998]}",130.99988549613317,0
