,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
102880,Shot Chart Detail,21600339,184,202340,Avery Bradley,1610612738,Boston Celtics,2,3,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,74,242,1,1,20161209,BOS,TOR
102881,Shot Chart Detail,21600339,199,202340,Avery Bradley,1610612738,Boston Celtics,2,1,51,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,115,33,1,1,20161209,BOS,TOR
102882,Shot Chart Detail,21600339,243,202340,Avery Bradley,1610612738,Boston Celtics,3,8,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,16,1,1,20161209,BOS,TOR
102883,Shot Chart Detail,21600339,311,202340,Avery Bradley,1610612738,Boston Celtics,3,3,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-156,31,1,0,20161209,BOS,TOR
102884,Shot Chart Detail,21600339,338,202340,Avery Bradley,1610612738,Boston Celtics,3,1,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,140,131,1,0,20161209,BOS,TOR
102885,Shot Chart Detail,21600339,435,202340,Avery Bradley,1610612738,Boston Celtics,4,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,4,244,1,0,20161209,BOS,TOR
102886,Shot Chart Detail,21600339,476,202340,Avery Bradley,1610612738,Boston Celtics,4,2,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,191,156,1,1,20161209,BOS,TOR
102887,Shot Chart Detail,21600357,7,202340,Avery Bradley,1610612738,Boston Celtics,1,10,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,7,1,0,20161211,OKC,BOS
102888,Shot Chart Detail,21600357,18,202340,Avery Bradley,1610612738,Boston Celtics,1,9,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,79,13,1,0,20161211,OKC,BOS
102889,Shot Chart Detail,21600357,22,202340,Avery Bradley,1610612738,Boston Celtics,1,9,13,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-66,11,1,0,20161211,OKC,BOS
102890,Shot Chart Detail,21600357,46,202340,Avery Bradley,1610612738,Boston Celtics,1,5,49,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20161211,OKC,BOS
102891,Shot Chart Detail,21600357,163,202340,Avery Bradley,1610612738,Boston Celtics,2,6,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,7,1,0,20161211,OKC,BOS
102892,Shot Chart Detail,21600357,191,202340,Avery Bradley,1610612738,Boston Celtics,2,3,30,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161211,OKC,BOS
102893,Shot Chart Detail,21600357,221,202340,Avery Bradley,1610612738,Boston Celtics,2,1,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,199,149,1,0,20161211,OKC,BOS
102894,Shot Chart Detail,21600357,223,202340,Avery Bradley,1610612738,Boston Celtics,2,0,57,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,46,1,1,20161211,OKC,BOS
102895,Shot Chart Detail,21600357,257,202340,Avery Bradley,1610612738,Boston Celtics,3,7,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,41,1,0,20161211,OKC,BOS
102896,Shot Chart Detail,21600357,267,202340,Avery Bradley,1610612738,Boston Celtics,3,7,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,183,1,1,20161211,OKC,BOS
102897,Shot Chart Detail,21600357,285,202340,Avery Bradley,1610612738,Boston Celtics,3,5,15,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,20161211,OKC,BOS
102898,Shot Chart Detail,21600357,311,202340,Avery Bradley,1610612738,Boston Celtics,3,3,2,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,21,1,0,20161211,OKC,BOS
102899,Shot Chart Detail,21600357,335,202340,Avery Bradley,1610612738,Boston Celtics,3,1,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20161211,OKC,BOS
102900,Shot Chart Detail,21600357,436,202340,Avery Bradley,1610612738,Boston Celtics,4,5,26,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-43,188,1,0,20161211,OKC,BOS
102901,Shot Chart Detail,21600357,465,202340,Avery Bradley,1610612738,Boston Celtics,4,3,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-153,70,1,1,20161211,OKC,BOS
102902,Shot Chart Detail,21600357,468,202340,Avery Bradley,1610612738,Boston Celtics,4,2,27,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,13,1,1,20161211,OKC,BOS
102903,Shot Chart Detail,21600357,478,202340,Avery Bradley,1610612738,Boston Celtics,4,1,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,127,100,1,0,20161211,OKC,BOS
102904,Shot Chart Detail,21600357,502,202340,Avery Bradley,1610612738,Boston Celtics,4,0,22,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,7,1,0,20161211,OKC,BOS
102905,Shot Chart Detail,21600383,12,202340,Avery Bradley,1610612738,Boston Celtics,1,10,10,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-104,174,1,1,20161214,SAS,BOS
102906,Shot Chart Detail,21600383,27,202340,Avery Bradley,1610612738,Boston Celtics,1,8,38,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,3,1,1,20161214,SAS,BOS
102907,Shot Chart Detail,21600383,32,202340,Avery Bradley,1610612738,Boston Celtics,1,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,145,198,1,0,20161214,SAS,BOS
102908,Shot Chart Detail,21600383,72,202340,Avery Bradley,1610612738,Boston Celtics,1,4,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,104,180,1,1,20161214,SAS,BOS
102909,Shot Chart Detail,21600383,105,202340,Avery Bradley,1610612738,Boston Celtics,1,0,18,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-101,2,1,1,20161214,SAS,BOS
102910,Shot Chart Detail,21600383,179,202340,Avery Bradley,1610612738,Boston Celtics,2,5,3,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,2,1,1,20161214,SAS,BOS
102911,Shot Chart Detail,21600383,181,202340,Avery Bradley,1610612738,Boston Celtics,2,4,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,33,254,1,1,20161214,SAS,BOS
102912,Shot Chart Detail,21600383,209,202340,Avery Bradley,1610612738,Boston Celtics,2,2,11,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,84,13,1,0,20161214,SAS,BOS
102913,Shot Chart Detail,21600383,213,202340,Avery Bradley,1610612738,Boston Celtics,2,1,49,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-130,124,1,0,20161214,SAS,BOS
102914,Shot Chart Detail,21600383,217,202340,Avery Bradley,1610612738,Boston Celtics,2,1,14,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,1,20161214,SAS,BOS
102915,Shot Chart Detail,21600383,268,202340,Avery Bradley,1610612738,Boston Celtics,3,9,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,195,1,0,20161214,SAS,BOS
102916,Shot Chart Detail,21600383,295,202340,Avery Bradley,1610612738,Boston Celtics,3,6,39,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-145,0,1,1,20161214,SAS,BOS
102917,Shot Chart Detail,21600383,358,202340,Avery Bradley,1610612738,Boston Celtics,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,34,112,326,1,0,20161214,SAS,BOS
102918,Shot Chart Detail,21600383,446,202340,Avery Bradley,1610612738,Boston Celtics,4,3,55,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,16,1,1,20161214,SAS,BOS
102919,Shot Chart Detail,21600383,450,202340,Avery Bradley,1610612738,Boston Celtics,4,3,3,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-22,193,1,0,20161214,SAS,BOS
102920,Shot Chart Detail,21600383,494,202340,Avery Bradley,1610612738,Boston Celtics,4,0,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-1,1,1,20161214,SAS,BOS
102921,Shot Chart Detail,21600391,11,202340,Avery Bradley,1610612738,Boston Celtics,1,11,7,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,209,33,1,0,20161216,BOS,CHA
102922,Shot Chart Detail,21600391,36,202340,Avery Bradley,1610612738,Boston Celtics,1,8,22,Made Shot,Pullup Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-22,105,1,1,20161216,BOS,CHA
102923,Shot Chart Detail,21600391,70,202340,Avery Bradley,1610612738,Boston Celtics,1,5,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,165,1,0,20161216,BOS,CHA
102924,Shot Chart Detail,21600391,179,202340,Avery Bradley,1610612738,Boston Celtics,2,9,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,101,169,1,0,20161216,BOS,CHA
102925,Shot Chart Detail,21600391,201,202340,Avery Bradley,1610612738,Boston Celtics,2,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,190,1,0,20161216,BOS,CHA
102926,Shot Chart Detail,21600391,316,202340,Avery Bradley,1610612738,Boston Celtics,3,10,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-43,115,1,0,20161216,BOS,CHA
102927,Shot Chart Detail,21600391,338,202340,Avery Bradley,1610612738,Boston Celtics,3,7,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-155,26,1,1,20161216,BOS,CHA
102928,Shot Chart Detail,21600391,352,202340,Avery Bradley,1610612738,Boston Celtics,3,6,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-160,193,1,1,20161216,BOS,CHA
102929,Shot Chart Detail,21600391,359,202340,Avery Bradley,1610612738,Boston Celtics,3,5,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,19,264,1,0,20161216,BOS,CHA
102930,Shot Chart Detail,21600391,381,202340,Avery Bradley,1610612738,Boston Celtics,3,4,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,26,1,0,20161216,BOS,CHA
102931,Shot Chart Detail,21600391,471,202340,Avery Bradley,1610612738,Boston Celtics,4,8,42,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,16,1,1,20161216,BOS,CHA
102932,Shot Chart Detail,21600391,481,202340,Avery Bradley,1610612738,Boston Celtics,4,7,33,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-245,72,1,0,20161216,BOS,CHA
102933,Shot Chart Detail,21600391,525,202340,Avery Bradley,1610612738,Boston Celtics,4,4,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-153,218,1,1,20161216,BOS,CHA
102934,Shot Chart Detail,21600391,561,202340,Avery Bradley,1610612738,Boston Celtics,4,1,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-47,160,1,0,20161216,BOS,CHA
102935,Shot Chart Detail,21600410,5,202340,Avery Bradley,1610612738,Boston Celtics,1,11,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-83,146,1,1,20161218,MIA,BOS
102936,Shot Chart Detail,21600410,16,202340,Avery Bradley,1610612738,Boston Celtics,1,9,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,124,1,1,20161218,MIA,BOS
102937,Shot Chart Detail,21600410,18,202340,Avery Bradley,1610612738,Boston Celtics,1,8,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-196,151,1,0,20161218,MIA,BOS
102938,Shot Chart Detail,21600410,50,202340,Avery Bradley,1610612738,Boston Celtics,1,5,15,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-66,131,1,1,20161218,MIA,BOS
102939,Shot Chart Detail,21600410,59,202340,Avery Bradley,1610612738,Boston Celtics,1,3,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-76,169,1,1,20161218,MIA,BOS
102940,Shot Chart Detail,21600410,78,202340,Avery Bradley,1610612738,Boston Celtics,1,2,17,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,53,56,1,0,20161218,MIA,BOS
102941,Shot Chart Detail,21600410,179,202340,Avery Bradley,1610612738,Boston Celtics,2,3,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-130,178,1,1,20161218,MIA,BOS
102942,Shot Chart Detail,21600410,194,202340,Avery Bradley,1610612738,Boston Celtics,2,2,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,137,172,1,1,20161218,MIA,BOS
102943,Shot Chart Detail,21600410,209,202340,Avery Bradley,1610612738,Boston Celtics,2,0,58,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,99,154,1,0,20161218,MIA,BOS
102944,Shot Chart Detail,21600410,230,202340,Avery Bradley,1610612738,Boston Celtics,3,11,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,33,247,1,0,20161218,MIA,BOS
102945,Shot Chart Detail,21600410,259,202340,Avery Bradley,1610612738,Boston Celtics,3,7,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,146,198,1,1,20161218,MIA,BOS
102946,Shot Chart Detail,21600410,289,202340,Avery Bradley,1610612738,Boston Celtics,3,5,5,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,13,1,1,20161218,MIA,BOS
102947,Shot Chart Detail,21600410,312,202340,Avery Bradley,1610612738,Boston Celtics,3,3,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-114,165,1,1,20161218,MIA,BOS
102948,Shot Chart Detail,21600410,318,202340,Avery Bradley,1610612738,Boston Celtics,3,2,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-138,160,1,0,20161218,MIA,BOS
102949,Shot Chart Detail,21600410,472,202340,Avery Bradley,1610612738,Boston Celtics,4,3,58,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,87,2,1,0,20161218,MIA,BOS
102950,Shot Chart Detail,21600410,505,202340,Avery Bradley,1610612738,Boston Celtics,4,2,13,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,33,75,1,0,20161218,MIA,BOS
102951,Shot Chart Detail,21600424,20,202340,Avery Bradley,1610612738,Boston Celtics,1,10,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,84,183,1,1,20161220,MEM,BOS
102952,Shot Chart Detail,21600424,44,202340,Avery Bradley,1610612738,Boston Celtics,1,6,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-155,141,1,0,20161220,MEM,BOS
102953,Shot Chart Detail,21600424,73,202340,Avery Bradley,1610612738,Boston Celtics,1,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-183,164,1,0,20161220,MEM,BOS
102954,Shot Chart Detail,21600424,90,202340,Avery Bradley,1610612738,Boston Celtics,1,3,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,9,228,1,1,20161220,MEM,BOS
102955,Shot Chart Detail,21600424,353,202340,Avery Bradley,1610612738,Boston Celtics,3,4,15,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,64,237,1,1,20161220,MEM,BOS
102956,Shot Chart Detail,21600424,477,202340,Avery Bradley,1610612738,Boston Celtics,4,4,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,31,1,1,20161220,MEM,BOS
102957,Shot Chart Detail,21600424,484,202340,Avery Bradley,1610612738,Boston Celtics,4,4,17,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20161220,MEM,BOS
102958,Shot Chart Detail,21600424,520,202340,Avery Bradley,1610612738,Boston Celtics,4,0,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-220,115,1,0,20161220,MEM,BOS
102959,Shot Chart Detail,21600440,2,202340,Avery Bradley,1610612738,Boston Celtics,1,11,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,120,144,1,1,20161222,IND,BOS
102960,Shot Chart Detail,21600440,4,202340,Avery Bradley,1610612738,Boston Celtics,1,11,18,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,11,1,0,20161222,IND,BOS
102961,Shot Chart Detail,21600440,60,202340,Avery Bradley,1610612738,Boston Celtics,1,4,58,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-122,242,1,0,20161222,IND,BOS
102962,Shot Chart Detail,21600440,85,202340,Avery Bradley,1610612738,Boston Celtics,1,2,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-189,213,1,0,20161222,IND,BOS
102963,Shot Chart Detail,21600440,222,202340,Avery Bradley,1610612738,Boston Celtics,2,3,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,7,1,0,20161222,IND,BOS
102964,Shot Chart Detail,21600440,256,202340,Avery Bradley,1610612738,Boston Celtics,2,0,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,16,1,1,20161222,IND,BOS
102965,Shot Chart Detail,21600440,308,202340,Avery Bradley,1610612738,Boston Celtics,3,9,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-106,156,1,0,20161222,IND,BOS
102966,Shot Chart Detail,21600440,293,202340,Avery Bradley,1610612738,Boston Celtics,3,9,14,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,13,1,1,20161222,IND,BOS
102967,Shot Chart Detail,21600440,296,202340,Avery Bradley,1610612738,Boston Celtics,3,8,37,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,31,1,0,20161222,IND,BOS
102968,Shot Chart Detail,21600440,298,202340,Avery Bradley,1610612738,Boston Celtics,3,8,37,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,24,1,1,20161222,IND,BOS
102969,Shot Chart Detail,21600440,314,202340,Avery Bradley,1610612738,Boston Celtics,3,7,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20161222,IND,BOS
102970,Shot Chart Detail,21600440,468,202340,Avery Bradley,1610612738,Boston Celtics,4,6,12,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,119,126,1,0,20161222,IND,BOS
102971,Shot Chart Detail,21600440,511,202340,Avery Bradley,1610612738,Boston Celtics,4,1,6,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,11,1,1,20161222,IND,BOS
102972,Shot Chart Detail,21600445,35,202340,Avery Bradley,1610612738,Boston Celtics,1,7,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3,1,0,20161223,BOS,OKC
102973,Shot Chart Detail,21600445,42,202340,Avery Bradley,1610612738,Boston Celtics,1,7,2,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161223,BOS,OKC
102974,Shot Chart Detail,21600445,138,202340,Avery Bradley,1610612738,Boston Celtics,1,0,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,31,1,0,20161223,BOS,OKC
102975,Shot Chart Detail,21600445,164,202340,Avery Bradley,1610612738,Boston Celtics,2,10,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,53,247,1,0,20161223,BOS,OKC
102976,Shot Chart Detail,21600445,191,202340,Avery Bradley,1610612738,Boston Celtics,2,8,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-165,134,1,0,20161223,BOS,OKC
102977,Shot Chart Detail,21600445,208,202340,Avery Bradley,1610612738,Boston Celtics,2,7,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,7,1,1,20161223,BOS,OKC
102978,Shot Chart Detail,21600445,286,202340,Avery Bradley,1610612738,Boston Celtics,3,11,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,13,1,1,20161223,BOS,OKC
102979,Shot Chart Detail,21600445,301,202340,Avery Bradley,1610612738,Boston Celtics,3,9,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,37,193,1,1,20161223,BOS,OKC
102980,Shot Chart Detail,21600445,343,202340,Avery Bradley,1610612738,Boston Celtics,3,6,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,11,1,0,20161223,BOS,OKC
102981,Shot Chart Detail,21600445,387,202340,Avery Bradley,1610612738,Boston Celtics,3,2,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-22,205,1,0,20161223,BOS,OKC
102982,Shot Chart Detail,21600445,473,202340,Avery Bradley,1610612738,Boston Celtics,4,6,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-133,106,1,1,20161223,BOS,OKC
102983,Shot Chart Detail,21600445,513,202340,Avery Bradley,1610612738,Boston Celtics,4,4,2,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,87,170,1,0,20161223,BOS,OKC
102984,Shot Chart Detail,21600445,521,202340,Avery Bradley,1610612738,Boston Celtics,4,3,37,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1,20161223,BOS,OKC
102985,Shot Chart Detail,21600445,548,202340,Avery Bradley,1610612738,Boston Celtics,4,2,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,0,20161223,BOS,OKC
102986,Shot Chart Detail,21600445,550,202340,Avery Bradley,1610612738,Boston Celtics,4,2,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,0,20161223,BOS,OKC
102987,Shot Chart Detail,21600445,574,202340,Avery Bradley,1610612738,Boston Celtics,4,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,164,190,1,0,20161223,BOS,OKC
102988,Shot Chart Detail,21600456,4,202340,Avery Bradley,1610612738,Boston Celtics,1,11,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,-11,1,1,20161225,NYK,BOS
102989,Shot Chart Detail,21600456,13,202340,Avery Bradley,1610612738,Boston Celtics,1,9,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-181,136,1,0,20161225,NYK,BOS
102990,Shot Chart Detail,21600456,37,202340,Avery Bradley,1610612738,Boston Celtics,1,7,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,-19,1,0,20161225,NYK,BOS
102991,Shot Chart Detail,21600456,98,202340,Avery Bradley,1610612738,Boston Celtics,1,1,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-176,26,1,0,20161225,NYK,BOS
102992,Shot Chart Detail,21600456,230,202340,Avery Bradley,1610612738,Boston Celtics,2,1,8,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,11,1,0,20161225,NYK,BOS
102993,Shot Chart Detail,21600456,277,202340,Avery Bradley,1610612738,Boston Celtics,3,10,42,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,23,1,1,20161225,NYK,BOS
102994,Shot Chart Detail,21600456,306,202340,Avery Bradley,1610612738,Boston Celtics,3,7,15,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,17,51,1,0,20161225,NYK,BOS
